 format: day,hour,value location:55_112 Start : 20200101 
12,300,1
12,400,0.6
12,500,1.1
12,600,0.5
12,700,0.1
12,800,0.3
12,900,0
12,1000,0
12,1100,0.7
12,1200,0.3
12,1300,0.8
12,1400,0.8
12,1500,1.7
12,1600,1.3
12,1700,1.7
12,1800,0.3
12,1900,1.3
12,2000,1.9
12,2100,1.9
12,2200,1
12,2300,1.9
13,0,0.9
13,100,1.4
13,200,1
13,300,0.7
13,400,1.5
13,500,1.7
13,600,1.8
13,700,1.8
13,800,2
13,900,1.2
13,1000,0.7
13,1100,0.6
13,1200,0
13,1300,0.1
13,1400,0.2
13,1500,0.7
13,1600,0.8
13,1700,0.5
13,1800,1
13,1900,1.2
13,2000,0.8
13,2100,1
13,2200,0.9
13,2300,0.9
14,0,1.5
14,100,1.4
14,200,1.1
14,300,1.2
14,400,1
14,500,2
14,600,2.2
14,700,2.3
14,800,0.7
14,900,0
14,1000,0.1
14,1100,0.2
14,1200,0
14,1300,0
14,1400,0
14,1500,0.3
14,1600,0.2
14,1700,0.3
14,1800,0.6
14,1900,0.6
14,2000,0.1
14,2100,0.8
14,2200,0.8
14,2300,0.5
15,0,0.9
15,100,1.8
15,200,1.1
15,300,1.3
15,400,0.6
15,500,1.2
15,600,1.7
15,700,1.4
15,800,0.8
15,900,2.3
15,1000,1.2
15,1100,2.3
15,1200,3.3
15,1300,1.5
15,1400,1.7
15,1500,1.9
15,1600,1.2
15,1700,1.5
15,1800,1.7
15,1900,2.3
15,2000,2.4
15,2100,2.3
15,2200,1.5
15,2300,1.9
16,0,2.3
16,100,2.5
16,200,2.5
16,300,2.9
16,400,2.8
16,500,4
16,600,2.9
16,700,2.9
16,800,1.9
16,900,2.4
16,1000,1
16,1100,2.7
16,1200,1.8
16,1300,1.8
16,1400,1.5
16,1500,1.9
16,1600,4
16,1700,4.7
16,1800,2.7
16,1900,3.4
16,2000,1.9
16,2100,2.3
16,2200,3.8
16,2300,1.6
17,0,2.3
17,100,3.2
17,200,3.9
17,300,3.1
17,400,5.4
17,500,5.2
17,600,5.1
17,700,4.5
17,800,3.9
17,900,3.1
17,1000,5.5
17,1100,3.9
17,1200,2
17,1300,3.7
17,1400,4.1
17,1500,2.5
17,1600,5.2
17,1700,3.2
17,1800,3.3
17,1900,0.6
17,2000,0.3
17,2100,0.6
17,2200,1.1
17,2300,3.3
18,0,3
18,100,3.2
18,200,2
18,300,2.8
18,400,2.5
18,500,1.8
18,600,1.7
18,700,1.7
18,800,1
18,900,0.4
18,1000,0.4
18,1100,0.5
18,1200,1.7
18,1300,1.1
18,1400,0.8
18,1500,1.8
18,1600,0.9
18,1700,0.1
18,1800,0.3
18,1900,0.1
18,2000,0.1
18,2100,0.1
18,2200,0.1
18,2300,0.5
19,0,1.3
19,100,1.3
19,200,2
19,300,1.8
19,400,1.6
19,500,1.3
19,600,1.1
19,700,1.2
19,800,0.8
19,900,0.3
19,1000,1.3
19,1100,0.2
19,1200,0.6
19,1300,0.2
19,1400,0.2
19,1500,0
19,1600,0
19,1700,0
19,1800,0.2
19,1900,0.2
19,2000,0.1
19,2100,0.2
19,2200,0.4
19,2300,0.1
20,0,0.5
20,100,1
20,200,1.5
20,300,1.7
20,400,2.1
20,500,2.9
20,600,3
20,700,2.8
20,800,1.4
20,900,1.1
20,1000,0.4
20,1100,0.3
20,1200,0.1
20,1300,0.1
20,1400,0.6
20,1500,0
20,1600,0.3
20,1700,0.7
20,1800,0.1
20,1900,0.1
20,2000,0.3
20,2100,0.3
20,2200,0
20,2300,0
21,0,0
21,100,0.2
21,200,0.5
21,300,4.3
21,400,3.2
21,500,4.2
21,600,2.1
21,700,1.7
21,800,0.9
21,900,0.3
21,1000,1
21,1100,1.3
21,1200,0.1
21,1300,1.4
21,1400,1.8
21,1500,2.5
21,1600,3.2
21,1700,2.1
21,1800,2.1
21,1900,1.8
21,2000,1
21,2100,1.2
21,2200,1.9
21,2300,2.4
22,0,3.5
22,100,2.7
22,200,4.8
22,300,5.1
22,400,3.8
22,500,4.8
22,600,3.9
22,700,4.8
22,800,3.7
22,900,3.2
22,1000,2.4
22,1100,3.6
22,1200,2.9
22,1300,3.6
22,1400,3.3
22,1500,2.2
22,1600,1.1
22,1700,0.7
22,1800,0.5
22,1900,0.5
22,2000,0.3
22,2100,0.6
22,2200,0.5
22,2300,1.8
23,0,1.5
23,100,0.9
23,200,1.9
23,300,2
23,400,2.9
23,500,2
23,600,3.2
23,700,2.6
23,800,1.6
23,900,1.6
23,1000,2
23,1100,0.5
23,1200,0.7
23,1300,0.6
23,1400,0.2
23,1500,0.2
23,1600,0.4
23,1700,0.3
23,1800,0.3
23,1900,0.3
23,2000,-1
23,2100,0.3
23,2200,0.6
23,2300,1.2
24,0,0.8
24,100,1.9
24,200,3
24,300,3
24,400,3
24,500,2.6
24,600,1.2
24,700,1.7
24,800,0.9
24,900,0.5
24,1000,0.7
24,1100,0.2
24,1200,0.3
24,1300,0.9
24,1400,0.4
24,1500,0.8
24,1600,1.6
24,1700,1.6
24,1800,1.6
24,1900,2
24,2000,2.6
24,2100,1.9
24,2200,2.5
24,2300,2.4
25,0,2.1
25,100,3
25,200,2.3
25,300,1.3
25,400,2.5
25,500,3.1
25,600,2
25,700,2
25,800,2.5
25,900,2.3
25,1000,0.7
25,1100,0.9
25,1200,1.4
25,1300,0.4
25,1400,0.5
25,1500,1.6
25,1600,1.1
25,1700,0.4
25,1800,0.6
25,1900,0.8
25,2000,0.6
25,2100,0
25,2200,0.2
25,2300,0.7
26,0,0.6
26,100,1.3
26,200,4.1
26,300,4.1
26,400,4.6
26,500,3.7
26,600,3.6
26,700,1.9
26,800,1.4
26,900,1.1
26,1000,1.9
26,1100,1.8
26,1200,1.7
26,1300,1.2
26,1400,0.9
26,1500,1
26,1600,1
26,1700,1.1
26,1800,0.1
26,1900,0.1
26,2000,0.1
26,2100,0.2
26,2200,0
26,2300,0.3
27,0,1.3
27,100,1.9
27,200,1.8
27,300,2.2
27,400,1.6
27,500,2
27,600,0.7
27,700,2.4
27,800,0.8
27,900,0.6
27,1000,0.7
27,1100,0.3
27,1200,0.3
27,1300,0.1
27,1400,0
27,1500,0.5
27,1600,0.1
27,1700,0.3
27,1800,0.2
27,1900,0.2
27,2000,0
27,2100,0
27,2200,0
27,2300,0.7
28,0,1
28,100,2.1
28,200,1.7
28,300,1.5
28,400,0.7
28,500,0.6
28,600,1
28,700,0.4
28,800,0.2
28,900,0.1
28,1000,0.7
28,1100,0.9
28,1200,0.6
28,1300,0.4
28,1400,0.3
28,1500,0.8
28,1600,0.2
28,1700,0.7
28,1800,0.1
28,1900,1.2
28,2000,1.6
28,2100,0.9
28,2200,1.2
28,2300,0.9
29,0,0.7
29,100,1.3
29,200,2.5
29,300,2.5
29,400,2.8
29,500,3.5
29,600,2.6
29,700,2.7
29,800,1.5
29,900,0.3
29,1000,0.3
29,1100,0.2
29,1200,0.6
29,1300,0.2
29,1400,0
29,1500,0.2
29,1600,0.1
29,1700,2
29,1800,0
29,1900,1.9
29,2000,0.7
29,2100,1.5
29,2200,0.9
29,2300,0.7
 Start : 20200301 ,,
1,0,0.8
1,100,0.8
1,200,1.9
1,300,1.5
1,400,1.3
1,500,1.3
1,600,0.9
1,700,1.2
1,800,1.3
1,900,1.7
1,1000,2
1,1100,1.8
1,1200,1.9
1,1300,2
1,1400,3.7
1,1500,1.5
1,1600,1.8
1,1700,0.9
1,1800,1.5
1,1900,3.5
1,2000,5.1
1,2100,4.6
1,2200,3.9
1,2300,4.3
2,0,4.4
2,100,4
2,200,3.6
2,300,3.8
2,400,4.1
2,500,3.7
2,600,3.7
2,700,2.8
2,800,1.8
2,900,0.6
2,1000,0.7
2,1100,0.8
2,1200,0.8
2,1300,0.4
2,1400,0.7
2,1500,0.7
2,1600,0.6
2,1700,0.1
2,1800,0
2,1900,0
2,2000,0
2,2100,0.7
2,2200,0.6
2,2300,1.3
3,0,2.3
3,100,1.9
3,200,2
3,300,3.1
3,400,2.8
3,500,1.6
3,600,2.2
3,700,2.1
3,800,1.9
3,900,1.7
3,1000,1.1
3,1100,1.2
3,1200,0.9
3,1300,1.3
3,1400,1.6
3,1500,2.3
3,1600,1.8
3,1700,1.2
3,1800,2.6
3,1900,1.3
3,2000,1.7
3,2100,1.5
3,2200,2.7
3,2300,3.8
4,0,3.7
4,100,4.3
4,200,4.1
4,300,4.5
4,400,3.8
4,500,3.2
4,600,6.2
4,700,5.5
4,800,4
4,900,5.2
4,1000,6.1
4,1100,6.3
4,1200,5.5
4,1300,4.3
4,1400,3.6
4,1500,3.4
4,1600,2.3
4,1700,3.8
4,1800,3.6
4,1900,3.2
4,2000,1.2
4,2100,2.6
4,2200,1.2
4,2300,3.5
5,0,2.7
5,100,4.1
5,200,3.2
5,300,3.7
5,400,3.7
5,500,4.1
5,600,3
5,700,3
5,800,1.6
5,900,1.3
5,1000,1
5,1100,1.7
5,1200,2.4
5,1300,2.6
5,1400,2.4
5,1500,2.5
5,1600,2.9
5,1700,1.8
5,1800,0.9
5,1900,0.7
5,2000,0.1
5,2100,0.9
5,2200,0.6
5,2300,0.9
6,0,0.8
6,100,1.1
6,200,1.5
6,300,1.7
6,400,2.1
6,500,2.6
6,600,2.6
6,700,3
6,800,2.3
6,900,0.6
6,1000,0.4
6,1100,0.5
6,1200,0.3
6,1300,0.1
6,1400,0.8
6,1500,0.3
6,1600,0.1
6,1700,0.2
6,1800,0.1
6,1900,0.2
6,2000,0.3
6,2100,0.1
6,2200,0.7
6,2300,0.1
7,0,1.3
7,100,1.5
7,200,1.1
7,300,1.5
7,400,1.3
7,500,3.3
7,600,2.6
7,700,2.3
7,800,1.9
7,900,0.8
7,1000,0.7
7,1100,0.6
7,1200,0.7
7,1300,0.5
7,1400,0.1
7,1500,0.3
7,1600,0.1
7,1700,0.1
7,1800,0.3
7,1900,0.3
7,2000,0.1
7,2100,0.5
7,2200,0.2
7,2300,0.8
8,0,2.3
8,100,1.6
8,200,2
8,300,2.5
8,400,1.6
8,500,2.2
8,600,2.8
8,700,3.1
8,800,1.5
8,900,0.8
8,1000,0.5
8,1100,0.2
8,1200,0
8,1300,0.1
8,1400,0.6
8,1500,0.5
8,1600,0
8,1700,0.4
8,1800,0.2
8,1900,0
8,2000,0
8,2100,0.1
8,2200,0
8,2300,0.6
9,0,0.9
9,100,1.5
9,200,1.9
9,300,2.9
9,400,3.5
9,500,3
9,600,1.7
9,700,3.3
9,800,1.5
9,900,1.5
9,1000,2.9
9,1100,1.8
9,1200,1.8
9,1300,0.1
9,1400,0.1
9,1500,0.9
9,1600,1
9,1700,1.6
9,1800,1.9
9,1900,2.5
9,2000,2.2
9,2100,3.1
9,2200,3.8
9,2300,4.5
10,0,4.3
10,100,4.1
