 format: day,hour,forecast,value  location:52_110 Start : 20160301 
7,2300,28,5.9
7,2300,31,6.4
7,2300,34,5.9
7,2300,37,5.5
7,2300,40,4.2
7,2300,43,4.4
7,2300,46,4
7,2300,49,3.6
7,2300,52,4
7,2300,55,6.7
7,2300,58,3.7
7,2300,61,5.4
7,2300,64,2.8
8,200,4,5
8,200,7,5
8,200,10,5
8,200,13,4
8,200,16,4
8,200,19,5
8,200,22,4
8,200,25,6
8,200,28,6
8,200,31,6
8,200,34,6
8,200,37,4
8,200,40,4
8,200,43,4
8,200,46,4
8,200,49,4
8,200,52,7
8,200,55,4
8,200,58,5
8,200,61,3
8,500,4,5
8,500,7,5
8,500,10,4
8,500,13,4
8,500,16,5
8,500,19,4
8,500,22,6
8,500,25,6
8,500,28,6
8,500,31,6
8,500,34,4
8,500,37,4
8,500,40,4
8,500,43,4
8,500,46,4
8,500,49,7
8,500,52,4
8,500,55,5
8,500,58,3
8,800,4,5
8,800,7,4
8,800,10,4
8,800,13,5
8,800,16,4
8,800,19,6
8,800,22,6
8,800,25,6
8,800,28,6
8,800,31,4
8,800,34,4
8,800,37,4
8,800,40,4
8,800,43,4
8,800,46,7
8,800,49,4
8,800,52,5
8,800,55,3
8,1100,4,4
8,1100,7,4
8,1100,10,5
8,1100,13,4
8,1100,16,6
8,1100,19,6
8,1100,22,6
8,1100,25,6
8,1100,28,4
8,1100,31,4
8,1100,34,4
8,1100,37,4
8,1100,40,4
8,1100,43,7
8,1100,46,4
8,1100,49,5
8,1100,52,3
8,1400,4,4
8,1400,7,5
8,1400,10,4
8,1400,13,6
8,1400,16,6
8,1400,19,6
8,1400,22,6
8,1400,25,4
8,1400,28,4
8,1400,31,4
8,1400,34,4
8,1400,37,4
8,1400,40,7
8,1400,43,4
8,1400,46,5
8,1400,49,3
8,1700,4,5
8,1700,7,4
8,1700,10,6
8,1700,13,6
8,1700,16,6
8,1700,19,6
8,1700,22,4
8,1700,25,4
8,1700,28,4
8,1700,31,4
8,1700,34,4
8,1700,37,7
8,1700,40,4
8,1700,43,5
8,1700,46,3
8,2000,4,4.2
8,2000,7,4.4
8,2000,10,7.2
8,2000,13,6.6
8,2000,16,5.3
8,2000,19,3.4
8,2000,22,4.2
8,2000,25,2.9
8,2000,28,3.2
8,2000,31,4.7
8,2000,34,5.6
8,2000,37,6.3
8,2000,40,5.2
8,2000,43,3
8,2000,46,2.7
8,2000,49,2.8
8,2000,52,3.4
8,2000,55,4
8,2000,58,7
8,2000,61,3.8
8,2000,64,3.9
8,2000,67,1.5
8,2300,4,4.4
8,2300,7,7.2
8,2300,10,6.6
8,2300,13,5.3
8,2300,16,3.4
8,2300,19,4.2
8,2300,22,2.9
8,2300,25,3.2
